Zeitstempel;Maschine_ID;Temperatur;Druck;Gewicht;Laenge;Breite;Hoehe;Energieverbrauch;Status;Fehlercode
11.11.2024-15:58:32;F_VG002;84.7;2.51;162.1;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-15:58:46;F_VG002;84.7;2.44;162.0;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-15:59:00;F_VG002;85.2;2.49;162.1;34.1;50.1;24.9;5.0;Aktiv;
11.11.2024-15:59:14;F_VG002;85.1;2.48;162.0;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-15:59:28;F_VG002;84.9;2.5;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-15:59:42;F_VG002;85.3;2.57;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-15:59:56;F_VG002;85.1;2.51;162.0;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:00:10;F_VG002;84.8;2.45;161.9;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:00:24;F_VG002;84.7;2.48;162.1;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:00:38;F_VG002;85.2;2.55;161.9;34.1;50.1;25.0;5.0;Aktiv;
11.11.2024-16:00:52;F_VG002;84.7;2.42;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:01:06;F_VG002;84.9;2.46;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:01:20;F_VG002;85.1;2.46;162.1;34.0;50.0;24.8;5.0;Aktiv;
11.11.2024-16:01:34;F_VG002;84.9;2.54;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:01:48;F_VG002;85.0;2.41;161.9;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:02:02;F_VG002;85.2;2.44;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:02:16;F_VG002;84.8;2.41;161.9;34.1;50.1;25.1;5.0;Aktiv;
11.11.2024-16:02:30;F_VG002;85.2;2.5;162.1;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:02:44;F_VG002;85.2;2.43;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:02:58;F_VG002;84.5;2.52;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:03:12;F_VG002;85.2;2.49;161.9;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:03:26;F_VG002;85.1;2.43;162.0;34.0;49.9;25.0;5.0;Aktiv;
11.11.2024-16:03:40;F_VG002;85.1;2.43;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:03:54;F_VG002;85.3;2.51;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:04:08;F_VG002;85.0;2.48;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:04:22;F_VG002;84.9;2.51;162.0;33.8;50.0;24.9;5.0;Aktiv;
11.11.2024-16:04:36;F_VG002;84.6;2.59;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:04:50;F_VG002;85.4;2.51;162.0;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:05:04;F_VG002;85.0;2.47;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:05:18;F_VG002;84.8;2.48;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:05:32;F_VG002;84.7;2.58;162.0;33.9;49.9;25.1;5.0;Aktiv;
11.11.2024-16:05:46;F_VG002;85.0;2.48;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:06:00;F_VG002;85.2;2.48;162.1;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:06:14;F_VG002;85.4;2.5;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:06:28;F_VG002;85.0;2.6;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:06:42;F_VG002;84.6;2.56;162.0;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-16:06:56;F_VG002;84.6;2.41;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:07:10;F_VG002;84.7;2.51;162.2;34.1;49.9;25.0;5.0;Aktiv;
11.11.2024-16:07:24;F_VG002;85.3;2.56;162.0;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:07:38;F_VG002;85.2;2.48;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:07:52;F_VG002;84.8;2.41;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:08:06;F_VG002;84.5;2.53;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:08:20;F_VG002;85.3;2.41;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:08:34;F_VG002;85.4;2.59;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:08:48;F_VG002;85.0;2.6;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:09:02;F_VG002;85.2;2.41;162.1;33.9;49.9;25.0;5.0;Aktiv;
11.11.2024-16:09:16;F_VG002;85.0;2.53;162.0;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:09:30;F_VG002;84.7;2.52;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:09:44;F_VG002;85.2;2.46;161.9;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:09:58;F_VG002;85.5;2.44;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:10:12;F_VG002;84.8;2.5;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:10:26;F_VG002;84.5;2.46;162.0;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-16:10:40;F_VG002;84.8;2.52;161.8;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:10:54;F_VG002;84.9;2.51;161.9;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:11:08;F_VG002;85.4;2.48;161.9;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:11:22;F_VG002;85.3;2.59;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:11:36;F_VG002;84.7;2.53;162.1;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:11:50;F_VG002;84.6;2.6;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:12:04;F_VG002;84.9;2.5;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:12:18;F_VG002;85.1;2.48;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:12:32;F_VG002;85.1;2.48;162.0;34.0;49.9;25.1;5.0;Aktiv;
11.11.2024-16:12:46;F_VG002;84.6;2.48;161.9;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:13:00;F_VG002;85.1;2.41;162.1;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:13:14;F_VG002;84.9;2.51;162.0;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:13:28;F_VG002;85.2;2.46;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:13:42;F_VG002;84.3;2.48;161.9;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:13:56;F_VG002;85.0;2.52;162.0;33.9;49.9;25.2;5.0;Aktiv;
11.11.2024-16:14:10;F_VG002;84.9;2.52;161.8;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:14:24;F_VG002;85.2;2.56;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:14:38;F_VG002;85.4;2.52;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:14:52;F_VG002;85.1;2.6;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:15:06;F_VG002;85.0;2.49;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:15:20;F_VG002;85.0;2.43;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:15:34;F_VG002;85.1;2.53;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:15:48;F_VG002;84.8;2.52;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:16:02;F_VG002;85.0;2.48;161.9;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:16:16;F_VG002;85.3;2.47;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:16:30;F_VG002;84.6;2.53;162.1;33.8;50.0;25.1;5.0;Aktiv;
11.11.2024-16:16:44;F_VG002;84.8;2.49;162.2;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:16:58;F_VG002;85.3;2.47;161.9;34.0;50.1;25.0;5.0;Aktiv;
11.11.2024-16:17:12;F_VG002;85.4;2.5;161.9;34.0;49.9;24.9;5.0;Aktiv;
11.11.2024-16:17:26;F_VG002;85.2;2.57;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:17:40;F_VG002;85.1;2.5;162.2;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:17:54;F_VG002;85.2;2.46;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:18:08;F_VG002;85.4;2.53;162.0;34.0;50.1;25.1;5.0;Aktiv;
11.11.2024-16:18:22;F_VG002;84.8;2.44;162.0;33.9;49.9;25.1;5.0;Aktiv;
11.11.2024-16:18:36;F_VG002;84.4;2.49;162.2;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:18:50;F_VG002;85.3;2.52;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:19:04;F_VG002;84.8;2.46;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:19:18;F_VG002;85.6;2.43;162.0;34.1;50.1;25.0;5.0;Aktiv;
11.11.2024-16:19:32;F_VG002;84.9;2.49;162.0;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:19:46;F_VG002;84.8;2.53;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:20:00;F_VG002;84.9;2.52;162.0;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:20:14;F_VG002;85.1;2.57;162.0;34.1;50.0;24.8;5.0;Aktiv;
11.11.2024-16:20:28;F_VG002;85.0;2.51;162.1;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:20:42;F_VG002;84.8;2.42;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:20:56;F_VG002;84.7;2.53;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:21:10;F_VG002;85.0;2.51;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:21:24;F_VG002;84.8;2.47;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:21:38;F_VG002;85.0;2.44;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:21:52;F_VG002;85.5;2.47;162.0;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:22:06;F_VG002;84.6;2.53;161.9;34.0;50.0;24.8;5.0;Aktiv;
11.11.2024-16:22:20;F_VG002;85.0;2.5;162.1;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-16:22:34;F_VG002;84.9;2.55;161.8;34.0;49.9;25.2;5.0;Aktiv;
11.11.2024-16:22:48;F_VG002;84.4;2.45;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:23:02;F_VG002;85.4;2.55;161.9;34.0;49.9;25.1;5.0;Aktiv;
11.11.2024-16:23:16;F_VG002;84.7;2.57;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:23:30;F_VG002;85.3;2.44;162.1;34.1;50.1;24.9;5.0;Aktiv;
11.11.2024-16:23:44;F_VG002;85.1;2.5;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:23:58;F_VG002;85.1;2.47;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:24:12;F_VG002;84.8;2.52;161.9;33.9;49.9;25.0;5.0;Aktiv;
11.11.2024-16:24:26;F_VG002;84.7;2.53;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:24:40;F_VG002;84.9;2.5;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:24:54;F_VG002;85.0;2.58;162.1;34.1;49.9;25.0;5.0;Aktiv;
11.11.2024-16:25:08;F_VG002;85.2;2.57;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:25:22;F_VG002;85.0;2.51;162.0;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:25:36;F_VG002;85.0;2.5;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:25:50;F_VG002;84.5;2.51;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:26:04;F_VG002;85.3;2.51;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:26:18;F_VG002;85.0;2.6;161.9;33.9;49.9;25.1;5.0;Aktiv;
11.11.2024-16:26:32;F_VG002;85.0;2.47;161.9;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:26:46;F_VG002;85.2;2.42;162.0;34.0;49.9;25.0;5.0;Aktiv;
11.11.2024-16:27:00;F_VG002;85.4;2.44;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:27:14;F_VG002;85.3;2.6;161.9;34.0;49.9;24.9;5.0;Aktiv;
11.11.2024-16:27:28;F_VG002;85.1;2.6;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:27:42;F_VG002;84.5;2.57;162.0;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:27:56;F_VG002;85.5;2.54;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:28:10;F_VG002;85.2;2.52;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:28:24;F_VG002;84.4;2.55;162.0;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:28:38;F_VG002;84.8;2.53;162.1;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:28:52;F_VG002;84.5;2.52;162.1;34.2;50.0;24.9;5.0;Aktiv;
11.11.2024-16:29:06;F_VG002;84.8;2.48;161.9;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:29:20;F_VG002;84.7;2.5;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:29:34;F_VG002;85.1;2.46;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:29:48;F_VG002;85.2;2.59;162.0;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-16:30:02;F_VG002;85.0;2.55;162.0;34.0;50.1;25.0;5.0;Aktiv;
11.11.2024-16:30:16;F_VG002;85.0;2.41;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:30:30;F_VG002;85.5;2.51;162.2;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:30:44;F_VG002;84.5;2.5;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:30:58;F_VG002;84.9;2.51;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:31:12;F_VG002;84.7;2.55;162.0;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:31:26;F_VG002;85.3;2.6;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:31:40;F_VG002;85.4;2.6;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:31:54;F_VG002;84.9;2.41;162.0;33.9;49.9;24.9;5.0;Aktiv;
11.11.2024-16:32:08;F_VG002;85.1;2.58;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:32:22;F_VG002;84.7;2.51;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:32:36;F_VG002;84.8;2.51;162.1;33.9;50.1;25.1;5.0;Aktiv;
11.11.2024-16:32:50;F_VG002;85.3;2.48;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:33:04;F_VG002;84.5;2.45;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:33:18;F_VG002;85.1;2.54;162.0;34.0;49.9;25.0;5.0;Aktiv;
11.11.2024-16:33:32;F_VG002;85.0;2.4;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:33:46;F_VG002;84.8;2.45;162.1;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:34:00;F_VG002;85.3;2.43;162.1;34.0;50.1;25.0;5.0;Aktiv;
11.11.2024-16:34:14;F_VG002;84.8;2.48;162.1;34.0;50.1;25.1;5.0;Aktiv;
11.11.2024-16:34:28;F_VG002;84.9;2.4;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:34:42;F_VG002;85.3;2.49;161.9;34.2;50.0;25.0;5.0;Aktiv;
11.11.2024-16:34:56;F_VG002;85.3;2.4;162.0;33.9;50.1;25.0;5.0;Aktiv;
11.11.2024-16:35:10;F_VG002;84.6;2.5;162.0;33.9;50.1;25.0;5.0;Aktiv;
11.11.2024-16:35:24;F_VG002;85.3;2.5;162.0;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:35:38;F_VG002;84.6;2.57;162.2;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:35:52;F_VG002;85.3;2.43;162.0;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:36:06;F_VG002;85.2;2.42;161.9;34.1;50.1;25.0;5.0;Aktiv;
11.11.2024-16:36:20;F_VG002;85.3;2.59;161.9;34.0;50.1;25.1;5.0;Aktiv;
11.11.2024-16:36:34;F_VG002;84.9;2.52;162.0;34.1;49.9;25.0;5.0;Aktiv;
11.11.2024-16:36:48;F_VG002;85.1;2.47;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:37:02;F_VG002;85.0;2.49;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:37:16;F_VG002;85.3;2.49;162.1;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:37:30;F_VG002;84.7;2.53;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:37:44;F_VG002;85.3;2.51;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:37:58;F_VG002;85.1;2.42;162.0;34.0;49.9;25.0;5.0;Aktiv;
11.11.2024-16:38:12;F_VG002;84.9;2.52;161.9;33.9;49.9;25.0;5.0;Aktiv;
11.11.2024-16:38:26;F_VG002;85.0;2.4;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:38:40;F_VG002;84.8;2.58;162.0;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:38:54;F_VG002;84.8;2.54;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:39:08;F_VG002;85.2;2.53;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:39:22;F_VG002;85.1;2.52;161.9;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:39:36;F_VG002;84.5;2.47;161.9;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-16:39:50;F_VG002;85.2;2.47;161.9;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:40:04;F_VG002;85.3;2.51;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:40:18;F_VG002;85.1;2.55;161.8;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:40:32;F_VG002;85.1;2.41;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:40:46;F_VG002;85.2;2.5;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:41:00;F_VG002;84.8;2.47;161.9;34.0;49.9;24.9;5.0;Aktiv;
11.11.2024-16:41:14;F_VG002;85.4;2.52;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:41:28;F_VG002;85.0;2.58;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:41:42;F_VG002;85.5;2.58;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:41:56;F_VG002;85.3;2.51;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:42:10;F_VG002;84.7;2.5;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:42:24;F_VG002;85.4;2.54;161.9;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:42:38;F_VG002;85.0;2.48;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:42:52;F_VG002;84.9;2.5;162.1;33.8;49.9;25.1;5.0;Aktiv;
11.11.2024-16:43:06;F_VG002;85.3;2.48;162.1;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:43:20;F_VG002;85.0;2.5;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:43:34;F_VG002;84.9;2.52;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:43:48;F_VG002;85.7;2.46;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:44:02;F_VG002;84.7;2.6;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:44:16;F_VG002;84.6;2.45;162.0;34.0;49.9;24.9;5.0;Aktiv;
11.11.2024-16:44:30;F_VG002;85.1;2.52;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:44:44;F_VG002;84.8;2.42;162.0;34.1;50.1;25.1;5.0;Aktiv;
11.11.2024-16:44:58;F_VG002;84.6;2.49;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:45:12;F_VG002;84.3;2.46;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:45:26;F_VG002;85.0;2.59;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:45:40;F_VG002;85.0;2.45;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:45:54;F_VG002;84.9;2.6;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:46:08;F_VG002;85.2;2.52;162.1;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-16:46:22;F_VG002;85.7;2.47;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:46:36;F_VG002;84.9;2.47;162.0;33.9;50.1;25.0;5.0;Aktiv;
11.11.2024-16:46:50;F_VG002;84.9;2.53;162.0;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:47:04;F_VG002;85.3;2.51;161.9;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:47:18;F_VG002;85.0;2.48;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:47:32;F_VG002;84.7;2.47;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:47:46;F_VG002;85.0;2.51;162.1;33.9;50.0;24.9;5.0;Aktiv;
11.11.2024-16:48:00;F_VG002;85.3;2.5;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:48:14;F_VG002;84.8;2.52;161.9;34.1;49.9;25.0;5.0;Aktiv;
11.11.2024-16:48:28;F_VG002;85.0;2.52;161.9;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:48:42;F_VG002;84.6;2.46;162.0;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:48:56;F_VG002;84.7;2.56;162.0;34.0;50.1;25.1;5.0;Aktiv;
11.11.2024-16:49:10;F_VG002;85.0;2.51;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:49:24;F_VG002;84.5;2.5;162.1;33.9;50.1;25.0;5.0;Aktiv;
11.11.2024-16:49:38;F_VG002;84.7;2.47;162.0;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:49:52;F_VG002;85.1;2.53;162.0;33.8;50.0;25.0;5.0;Aktiv;
11.11.2024-16:50:06;F_VG002;85.0;2.56;161.9;33.9;50.0;24.8;5.0;Aktiv;
11.11.2024-16:50:20;F_VG002;85.0;2.51;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:50:34;F_VG002;84.8;2.49;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:50:48;F_VG002;85.5;2.48;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:51:02;F_VG002;85.4;2.5;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:51:16;F_VG002;85.3;2.54;162.0;34.0;50.1;25.0;5.0;Aktiv;
11.11.2024-16:51:30;F_VG002;84.9;2.47;161.9;34.2;50.0;25.1;5.0;Aktiv;
11.11.2024-16:51:44;F_VG002;84.6;2.4;162.0;34.0;49.9;25.0;5.0;Aktiv;
11.11.2024-16:51:58;F_VG002;85.4;2.5;162.1;34.1;50.0;25.0;5.0;Aktiv;
11.11.2024-16:52:12;F_VG002;84.4;2.45;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:52:26;F_VG002;85.4;2.56;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:52:40;F_VG002;85.0;2.49;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:52:54;F_VG002;85.2;2.5;162.1;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:53:08;F_VG002;84.9;2.45;162.0;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:53:22;F_VG002;85.1;2.45;162.1;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:53:36;F_VG002;85.2;2.42;162.1;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:53:50;F_VG002;85.5;2.54;161.9;33.9;50.0;25.0;5.0;Aktiv;
11.11.2024-16:54:04;F_VG002;84.5;2.52;162.1;34.2;50.0;25.0;5.0;Aktiv;
11.11.2024-16:54:18;F_VG002;84.7;2.5;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:54:32;F_VG002;85.3;2.49;161.9;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:54:46;F_VG002;84.9;2.43;162.1;34.1;50.0;24.9;5.0;Aktiv;
11.11.2024-16:55:00;F_VG002;85.2;2.47;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:55:14;F_VG002;85.4;2.45;162.0;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:55:28;F_VG002;84.4;2.53;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:55:42;F_VG002;85.3;2.52;162.0;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:55:56;F_VG002;84.9;2.48;162.1;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:56:10;F_VG002;85.1;2.52;162.2;34.0;50.0;25.0;5.0;Aktiv;
11.11.2024-16:56:24;F_VG002;84.6;2.49;162.0;34.0;50.1;24.9;5.0;Aktiv;
11.11.2024-16:56:38;F_VG002;84.8;2.45;161.9;34.1;50.0;25.1;5.0;Aktiv;
11.11.2024-16:56:52;F_VG002;84.7;2.52;162.1;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:57:06;F_VG002;84.7;2.48;162.0;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:57:20;F_VG002;85.1;2.5;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:57:34;F_VG002;84.9;2.46;161.9;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:57:48;F_VG002;84.9;2.52;162.1;34.0;50.0;25.1;5.0;Aktiv;
11.11.2024-16:58:02;F_VG002;85.2;2.45;161.9;33.9;50.0;25.1;5.0;Aktiv;
11.11.2024-16:58:16;F_VG002;85.0;2.45;161.9;34.0;50.0;24.9;5.0;Aktiv;
11.11.2024-16:58:30;F_VG002;85.6;2.52;162.1;34.0;49.9;24.9;5.0;Aktiv;
